text,x1,x2,x3,x4,x5,y
"After robust growth in the second quarter, M2 decelerated somewhat and M3 was about unchanged in July.",2015,102,1,0,0,1
"In its accompanying statement, the Committee indicated that, despite elevated energy prices and hurricane-related disruptions, the expansion in economic activity appeared solid.",1999,177,1,0,0,1
"In furtherance of these objectives, the Committee reaffirmed at its meeting in June the ranges it had established in February for growth of M2 and M3 of 1 to 5 percent and 2 to 6 percent respectively, measured from the fourth quarter of 1998 to the fourth quarter of 1999.",2017,272,1,0,0,2
"Countries differ in this regard, both in formal mandate and in actual practice.12 As an extensive academic literature shows, however, the general approach of inflation targeting is fully consistent with any set of relative social weights on inflation and unemployment; the approach can be applied equally well by ""inflation hawks,"" ""growth hawks,"" and anyone in between.",2020,370,1,0,0,2
"No matter the near-term path of reducing accommodation, the FOMC must respond decisively to the data so as to maintain our credibility that we will bring down inflation.",1999,169,0,0,0,1
"In the Committee's discussion of possible adjustments to policy during the intermeeting period, members agreed that the retention of an asymmetric directive toward tightening was consistent with their view that the risks remained biased toward higher inflation.",2022,261,1,0,0,1
"Indicators of longer-term inflation expectations were little changed, on balance.",2014,81,0,0,0,2
"As is evident in the right-hand chart, the relationship between the growth differential and capital inflows to EMEs seems to be quite strong.",2022,141,2,0,0,2
"Our test for this step was making ""substantial further progress"" toward our employment and inflation goals.",1997,107,0,0,0,2
"Concepts associated with deflation such as liquidity traps and the zero bound on nominal interest rates had, for practical purposes, disappeared from economic thought.",2008,167,0,0,0,1
"What monetary policy affects, primarily, is the state of the business cycle, the amount of excess unemployment or the extent of recession in the economy.",2017,153,0,0,0,2
Consumer spending firmed somewhat during the first quarter despite the rising unemployment rate and significant financial strains.,2014,130,1,0,0,0
"Implications of Increases in Productivity Growth In the long run, the implications of increases in productivity growth rates are fairly obvious.",2022,144,2,0,0,0
Business contacts in a few Districts reported that they had begun to have some more ability to raise prices to cover higher input costs.,1999,136,2,0,0,1
Some participants noted that communications about the appropriate path of policy would be a focus of market participants in the current environment and commented that it would be important to emphasize that the Committee's reaction function or commitment to its monetary policy framework had not changed.,2009,304,0,0,0,2
